,cmap_name,ENTREZID,target
15320,etacrynic-acid,6557,SLC12A1
15321,chlortalidone,6557,SLC12A1
15322,hydroflumethiazide,6557,SLC12A1
15323,bumetanide,6557,SLC12A1
15324,furosemide,6557,SLC12A1
15325,piretanide,6557,SLC12A1
15327,tienilic-acid,6557,SLC12A1
15328,torasemide,6557,SLC12A1
15332,bendroflumethiazide,6557,SLC12A1
15335,trichlormethiazide,6557,SLC12A1
15337,bumetanide,6558,SLC12A2
15338,piretanide,6558,SLC12A2
15340,torasemide,6558,SLC12A2
15342,etacrynic-acid,6558,SLC12A2
15343,furosemide,6558,SLC12A2
15344,metolazone,6559,SLC12A3
15345,diazoxide,6559,SLC12A3
15346,chlorothiazide,6559,SLC12A3
15347,cyclothiazide,6559,SLC12A3
15348,quinethazone,6559,SLC12A3
15349,bendroflumethiazide,6559,SLC12A3
15350,benzthiazide,6559,SLC12A3
15351,indapamide,6559,SLC12A3
15357,hydrochlorothiazide,6559,SLC12A3
15358,bumetanide,6560,SLC12A4
15359,bumetanide,57468,SLC12A5
15360,cefadroxil,6564,SLC15A1
15362,amoxicillin,6564,SLC15A1
15363,ampicillin,6564,SLC15A1
15365,cefadroxil,6565,SLC15A2
15366,amoxicillin,6565,SLC15A2
15368,reserpine,6570,SLC18A1
15369,mepireserpate,6570,SLC18A1
15371,tetrabenazine,6570,SLC18A1
15373,ketanserin,6570,SLC18A1
15374,isoreserpine,6570,SLC18A1
15377,syrosingopine,6570,SLC18A1
15378,tetrabenazine,6571,SLC18A2
15379,deserpidine,6571,SLC18A2
15381,syrosingopine,6571,SLC18A2
15382,ephedrine,6571,SLC18A2
15383,isoreserpine,6571,SLC18A2
15384,mepireserpate,6571,SLC18A2
15385,lobelanidine,6571,SLC18A2
15391,lobeline,6571,SLC18A2
15394,ketanserin,6571,SLC18A2
15396,reserpine,6571,SLC18A2
15400,vesamicol,6572,SLC18A3
15402,thiamine,10560,SLC19A2
15403,DL-TBOA,6505,SLC1A1
15404,DCPIB,6506,SLC1A2
15406,WAY-213613,6506,SLC1A2
15409,DL-TBOA,6506,SLC1A2
15412,DL-TBOA,6507,SLC1A3
15413,probenecid,55867,SLC22A11
15415,lesinurad,116085,SLC22A12
15416,benzbromarone,116085,SLC22A12
15417,sulfinpyrazone,116085,SLC22A12
15418,tienilic-acid,116085,SLC22A12
15419,tranilast,116085,SLC22A12
15422,ranitidine,6582,SLC22A2
15425,ranolazine,6582,SLC22A2
15426,probenecid,9356,SLC22A6
15427,ochratoxin-a,9356,SLC22A6
15428,cefadroxil,9356,SLC22A6
15429,nafcillin,9356,SLC22A6
15430,amoxicillin,9356,SLC22A6
15433,clofarabine,9376,SLC22A8
15434,cefadroxil,9376,SLC22A8
15435,probenecid,9376,SLC22A8
15437,sitagliptin,9376,SLC22A8
15438,cefazolin,9376,SLC22A8
15440,ascorbic-acid,9963,SLC23A1
15442,phloretin,9963,SLC23A1
15443,clodronic-acid,291,SLC25A4
15444,MT-21,291,SLC25A4
15445,bongkrek-acid,291,SLC25A4
15447,dipyridamole,2030,SLC29A1
15448,dilazep,2030,SLC29A1
15450,troglitazone,2030,SLC29A1
15451,lidoflazine,2030,SLC29A1
15453,quinidine,222962,SLC29A4
15454,verapamil,222962,SLC29A4
15455,quinine,222962,SLC29A4
15456,cimetidine,222962,SLC29A4
15460,streptozotocin,6514,SLC2A2
15461,sulfasalazine,113235,SLC46A1
15462,indometacin,113235,SLC46A1
15463,erythromycin-ethylsuccinate,55244,SLC47A1
15464,pyrimethamine,55244,SLC47A1
15465,cimetidine,55244,SLC47A1
15469,erythromycin-estolate,55244,SLC47A1
15471,cimetidine,146802,SLC47A2
15473,NCS-382,79581,SLC52A2
15477,sotagliflozin,6523,SLC5A1
15478,phlorizin,6523,SLC5A1
15479,anguidine,6523,SLC5A1
15480,canagliflozin,6523,SLC5A1
15481,epicatechin,6523,SLC5A1
15482,phlorizin,6524,SLC5A2
15483,maackiain,6524,SLC5A2
15484,sotagliflozin,6524,SLC5A2
15485,dapagliflozin,6524,SLC5A2
15486,empagliflozin,6524,SLC5A2
15487,ertugliflozin,6524,SLC5A2
15488,canagliflozin,6524,SLC5A2
15489,miglitol,6527,SLC5A4
15490,biotin,8884,SLC5A6
15491,ibuprofen,160728,SLC5A8
15492,ketoprofen,160728,SLC5A8
15494,dexketoprofen,160728,SLC5A8
15495,NNC-711,6529,SLC6A1
15496,tiagabine,6529,SLC6A1
15498,CI-966,6529,SLC6A1
15499,SKF-89976A,6529,SLC6A1
15503,NNC-05-2090,6538,SLC6A11
15504,NNC-05-2090,6539,SLC6A12
15507,NNC-05-2090,6540,SLC6A13
15508,venlafaxine,6530,SLC6A2
15509,nefazodone,6530,SLC6A2
15510,nortriptyline,6530,SLC6A2
15511,milnacipran,6530,SLC6A2
15512,tramadol,6530,SLC6A2
15514,mirtazapine,6530,SLC6A2
15515,amitriptyline,6530,SLC6A2
15517,BRD-A41630653,6530,SLC6A2
15518,phenelzine,6530,SLC6A2
15519,doxepin,6530,SLC6A2
15522,maprotiline,6530,SLC6A2
15523,BTS-54505,6530,SLC6A2
15524,clomipramine,6530,SLC6A2
15527,lofepramine,6530,SLC6A2
15528,amoxapine,6530,SLC6A2
15530,dosulepin,6530,SLC6A2
15531,reboxetine,6530,SLC6A2
15532,imipramine,6530,SLC6A2
15534,phentermine,6530,SLC6A2
15535,guanadrel,6530,SLC6A2
15536,amitifadine,6530,SLC6A2
15537,desipramine,6530,SLC6A2
15538,pseudoephedrine,6530,SLC6A2
15540,trimipramine,6530,SLC6A2
15541,protriptyline,6530,SLC6A2
15543,protopine,6530,SLC6A2
15544,mazindol,6530,SLC6A2
15545,dextrorphan,6530,SLC6A2
15546,duloxetine,6530,SLC6A2
15550,citalopram,6530,SLC6A2
15554,nisoxetine,6530,SLC6A2
15555,mianserin,6530,SLC6A2
15559,nomifensine,6530,SLC6A2
15567,orphenadrine,6530,SLC6A2
15569,escitalopram,6530,SLC6A2
15571,bifemelane,6530,SLC6A2
15573,quetiapine,6530,SLC6A2
15578,indatraline,6530,SLC6A2
15581,atomoxetine,6530,SLC6A2
15583,sibutramine,6530,SLC6A2
15588,pirlindole,6530,SLC6A2
15593,amfepramone,6530,SLC6A2
15599,desvenlafaxine,6530,SLC6A2
15600,bupropion,6530,SLC6A2
15602,dopamine,6530,SLC6A2
15604,methylphenidate,6530,SLC6A2
15607,amineptine,6530,SLC6A2
15608,ephedrine,6530,SLC6A2
15611,tapentadol,6530,SLC6A2
15613,paroxetine,6530,SLC6A2
15614,viloxazine,6530,SLC6A2
15618,loxapine,6530,SLC6A2
15626,GBR-12935,6531,SLC6A3
15627,nefazodone,6531,SLC6A3
15628,pseudoephedrine,6531,SLC6A3
15629,amitifadine,6531,SLC6A3
15630,dopamine,6531,SLC6A3
15631,safinamide,6531,SLC6A3
15632,CS-110266,6531,SLC6A3
15633,BTS-54505,6531,SLC6A3
15634,amoxapine,6531,SLC6A3
15637,escitalopram,6531,SLC6A3
15638,nomifensine,6531,SLC6A3
15639,imipramine,6531,SLC6A3
15640,modafinil,6531,SLC6A3
15641,clomipramine,6531,SLC6A3
15642,atomoxetine,6531,SLC6A3
15643,phentermine,6531,SLC6A3
15644,mirtazapine,6531,SLC6A3
15645,benzatropine,6531,SLC6A3
15646,sibutramine,6531,SLC6A3
15647,GBR-13069,6531,SLC6A3
15649,mianserin,6531,SLC6A3
15650,nisoxetine,6531,SLC6A3
15651,doxepin,6531,SLC6A3
15653,duloxetine,6531,SLC6A3
15656,indatraline,6531,SLC6A3
15657,vanoxerine,6531,SLC6A3
15659,trimipramine,6531,SLC6A3
15661,venlafaxine,6531,SLC6A3
15663,loxapine,6531,SLC6A3
15670,methylphenidate,6531,SLC6A3
15672,diphenylpyraline,6531,SLC6A3
15675,bupropion,6531,SLC6A3
15677,sertraline,6531,SLC6A3
15679,mazindol,6531,SLC6A3
15686,phenelzine,6531,SLC6A3
15688,nortriptyline,6532,SLC6A4
15689,atomoxetine,6532,SLC6A4
15690,duloxetine,6532,SLC6A4
15692,nefazodone,6532,SLC6A4
15694,mazindol,6532,SLC6A4
15695,milnacipran,6532,SLC6A4
15696,alaproclate,6532,SLC6A4
15697,minaprine,6532,SLC6A4
15698,dosulepin,6532,SLC6A4
15699,tianeptine,6532,SLC6A4
15700,amitriptyline,6532,SLC6A4
15701,doxepin,6532,SLC6A4
15702,dexfenfluramine,6532,SLC6A4
15703,vortioxetine,6532,SLC6A4
15704,lofepramine,6532,SLC6A4
15708,paroxetine,6532,SLC6A4
15709,amitifadine,6532,SLC6A4
15711,mirtazapine,6532,SLC6A4
15712,imipramine,6532,SLC6A4
15714,tramadol,6532,SLC6A4
15715,escitalopram,6532,SLC6A4
15716,dopamine,6532,SLC6A4
15718,BTS-54505,6532,SLC6A4
15719,venlafaxine,6532,SLC6A4
15723,protopine,6532,SLC6A4
15724,vilazodone,6532,SLC6A4
15725,citalopram,6532,SLC6A4
15726,nisoxetine,6532,SLC6A4
15728,BRD-A41630653,6532,SLC6A4
15730,trimipramine,6532,SLC6A4
15731,fluoxetine,6532,SLC6A4
15734,ziprasidone,6532,SLC6A4
15735,desipramine,6532,SLC6A4
15738,mianserin,6532,SLC6A4
15739,fluvoxamine,6532,SLC6A4
15740,quipazine,6532,SLC6A4
15742,amoxapine,6532,SLC6A4
15743,sertraline,6532,SLC6A4
15746,zimelidine,6532,SLC6A4
15748,pirlindole,6532,SLC6A4
15758,trazodone,6532,SLC6A4
15760,clomipramine,6532,SLC6A4
15761,phentermine,6532,SLC6A4
15763,phenelzine,6532,SLC6A4
15765,indatraline,6532,SLC6A4
15769,loxapine,6532,SLC6A4
15770,sibutramine,6532,SLC6A4
15787,verapamil,6532,SLC6A4
15794,pseudoephedrine,6532,SLC6A4
15797,amineptine,6532,SLC6A4
15802,desvenlafaxine,6532,SLC6A4
15812,BRD-K51557114,9152,SLC6A5
15813,ALX-5407,6536,SLC6A9
15814,sarcosine,6536,SLC6A9
15816,salubrinal,6536,SLC6A9
15817,bitopertin,6536,SLC6A9
15818,riluzole,23657,SLC7A11
15819,sulfasalazine,23657,SLC7A11
15820,CGP-37157,6546,SLC8A1
15821,benzamil,6546,SLC8A1
15826,KB-R7943,6546,SLC8A1
15830,icosapent,6546,SLC8A1
15831,amiloride,6548,SLC9A1
15832,hexamethyleneamiloride,6548,SLC9A1
15834,naringin,6579,SLCO1A2
15835,rifampicin,6579,SLCO1A2
15837,cyclosporin-a,10599,SLCO1B1
15839,rifampicin,10599,SLCO1B1
15840,pravastatin,10599,SLCO1B1
15843,sildenafil,10599,SLCO1B1
15846,gemfibrozil,10599,SLCO1B1
15849,digoxin,28234,SLCO1B3
15850,cyclosporin-a,28234,SLCO1B3
15855,sildenafil,28234,SLCO1B3
15857,rifampicin,28234,SLCO1B3
15858,sorafenib,28234,SLCO1B3
15859,gemfibrozil,28234,SLCO1B3
15863,probenecid,53919,SLCO1C1
15864,taurocholic-acid,53919,SLCO1C1
15865,glibenclamide,11309,SLCO2B1
15866,gemfibrozil,11309,SLCO2B1
15867,danusertib,9748,SLK
15868,KU-C103871,4088,SMAD3
15870,purmorphamine,6608,SMO
15872,vismodegib,6608,SMO
15874,SANT-1,6608,SMO
15875,PF-5274857,6608,SMO
15876,cyclopamine,6608,SMO
15877,taladegib,6608,SMO
15878,fluocinonide,6608,SMO
15879,SANT-2,6608,SMO
15884,sonidegib,6608,SMO
15887,amlodipine,6609,SMPD1
15889,desipramine,6609,SMPD1
15890,ezetimibe,6646,SOAT1
15892,linoleamide,6646,SOAT1
15894,linoleamide,8435,SOAT2
15896,tetraethylenepentamine,6647,SOD1
15897,tetraethylenepentamine,6648,SOD2
15898,icariin,6652,SORD
15899,SKI-II,8877,SPHK1
15900,PF-543,8877,SPHK1
15902,ABC-294640,56848,SPHK2
15903,myriocin,10558,SPTLC1
15904,myriocin,9517,SPTLC2
15905,myriocin,55304,SPTLC3
15906,naftifine,6713,SQLE
15907,terbinafine,6713,SQLE
15908,lavendustin-c,6714,SRC
15909,dasatinib,6714,SRC
15910,PP-1,6714,SRC
15911,bosutinib,6714,SRC
15913,ENMD-2076,6714,SRC
15916,TG-100801,6714,SRC
15917,saracatinib,6714,SRC
15919,WH-4023,6714,SRC
15920,dorsomorphin,6714,SRC
15922,NM-PP1,6714,SRC
15923,SU-6656,6714,SRC
15924,ON-01910,6714,SRC
15925,tolimidone,6714,SRC
15927,SB-203580,6714,SRC
15929,PP-2,6714,SRC
15939,purvalanol-a,6714,SRC
15942,levonorgestrel,6715,SRD5A1
15943,finasteride,6715,SRD5A1
15944,butein,6715,SRD5A1
15947,dutasteride,6715,SRD5A1
15951,pinocembrin,6715,SRD5A1
15952,finasteride,6716,SRD5A2
15954,dutasteride,6716,SRD5A2
15956,pinocembrin,6716,SRD5A2
15958,butein,6716,SRD5A2
15960,fatostatin,6720,SREBF1
15962,fatostatin,6721,SREBF2
15964,purvalanol-b,6733,SRPK2
15965,pasireotide,6751,SSTR1
15966,somatostatin,6751,SSTR1
15968,somatostatin,6752,SSTR2
15969,octreotide,6752,SSTR2
15970,pasireotide,6752,SSTR2
15972,somatostatin,6753,SSTR3
15973,pasireotide,6753,SSTR3
15975,BRD-K08438429,6754,SSTR4
15977,somatostatin,6754,SSTR4
15978,L-803087,6754,SSTR4
15981,somatostatin,6755,SSTR5
15983,octreotide,6755,SSTR5
15984,pasireotide,6755,SSTR5
15985,EMF-BCA1-64,6772,STAT1
15986,AG-490,6774,STAT3
15987,cryptotanshinone,6774,STAT3
15989,pyrimethamine,6774,STAT3
15990,niclosamide,6774,STAT3
15994,acitretin,6774,STAT3
15995,meisoindigo,6774,STAT3
15996,dasatinib,6777,STAT5B
15997,leflunomide,6778,STAT6
15998,bosutinib,6793,STK10
15999,HG-5-113-01,6793,STK10
16000,AT-9283,9263,STK17A
16001,quercetin,9262,STK17B
16002,bosutinib,8428,STK24
16003,staurosporine,6788,STK3
16005,bosutinib,6789,STK4
16006,tibolone,412,STS
16007,pregnenolone,6820,SULT2B1
16010,chaetocin,6839,SUV39H1
16012,levetiracetam,9900,SV2A
16014,fostamatinib,6850,SYK
16015,SYK-inhibitor,6850,SYK
16016,ellagic-acid,6850,SYK
16017,GS-9973,6850,SYK
16018,staurosporine,6850,SYK
16022,piceatannol,6850,SYK
16023,ER-27319,6850,SYK
16034,hydroxyamphetamine,134864,TAAR1
16035,GR-159897,6863,TAC1
16037,SDZ-NKT-343,6869,TACR1
16038,FK-888,6869,TACR1
16039,L-732138,6869,TACR1
16040,netupitant,6869,TACR1
16042,aprepitant,6869,TACR1
16047,AV-608,6869,TACR1
16048,L-733060,6869,TACR1
16052,GR-159897,6865,TACR2
16054,L-732138,6865,TACR2
16055,FK-888,6865,TACR2
16056,SB-218795,6870,TACR3
16057,talnetant,6870,TACR3
16059,SB-222200,6870,TACR3
16061,orantinib,29110,TBK1
16062,BX-795,29110,TBK1
16063,GR-32191,6915,TBXA2R
16064,SQ-29548,6915,TBXA2R
16065,picotamide,6915,TBXA2R
16066,fluprostenol,6915,TBXA2R
16068,carbacyclin,6915,TBXA2R
16070,U-46619,6915,TBXA2R
16071,dinoprostone,6915,TBXA2R
16072,BRD-A89208012,6915,TBXA2R
16073,ramatroban,6915,TBXA2R
16074,iloprost,6915,TBXA2R
16076,sulfasalazine,6916,TBXAS1
16077,dazoxiben,6916,TBXAS1
16078,ozagrel,6916,TBXAS1
16081,dazmegrel,6916,TBXAS1
16083,picotamide,6916,TBXAS1
16084,nicotine,6916,TBXAS1
16085,PNU-74654,6925,TCF4
16086,regorafenib,7010,TEK
16087,ponatinib,7010,TEK
16088,cabozantinib,7010,TEK
16090,vandetanib,7010,TEK
16091,rebastinib,7010,TEK
16100,linifanib,7010,TEK
16104,zidovudine,7015,TERT
16105,MST-312,7015,TERT
16107,BIBR-1532,7015,TERT
16108,D-4476,7040,TGFB1
16110,tranilast,7040,TGFB1
16112,SB-525334,7046,TGFBR1
16113,QX-314,7046,TGFBR1
16115,SB-505124,7046,TGFBR1
16116,LY-364947,7046,TGFBR1
16117,SB-431542,7046,TGFBR1
16118,SD-208,7046,TGFBR1
16120,repsox,7046,TGFBR1
16123,rottlerin,7052,TGM2
16125,tetrahydrobiopterin,7054,TH
16128,sapropterin,7054,TH
16130,ibuprofen,7056,THBD
16132,liothyronine,7067,THRA
16134,sobetirome,7067,THRA
16135,levothyroxine,7067,THRA
16136,levothyroxine,7068,THRB
16137,liothyronine,7068,THRB
16138,sobetirome,7068,THRB
16139,tiratricol,7068,THRB
16141,WZ-4-145,7075,TIE1
16142,VGX-1027,7099,TLR4
16143,ibudilast,7099,TLR4
16144,paclitaxel,7099,TLR4
16147,naloxone,7099,TLR4
16148,resatorvid,7099,TLR4
16153,imiquimod,51284,TLR7
16155,RWJ-21757,51284,TLR7
16156,hydroxychloroquine,51284,TLR7
16159,resiquimod,51284,TLR7
16160,imiquimod,51311,TLR8
16163,resiquimod,51311,TLR8
16164,chloroquine,54106,TLR9
16165,hydroxychloroquine,54106,TLR9
16166,epinephrine,7124,TNF
16167,pirfenidone,7124,TNF
16168,danazol,7124,TNF
16169,bergenin,7124,TNF
16170,CAY-10470,7124,TNF
16171,thalidomide,7124,TNF
16172,pentoxifylline,7124,TNF
16173,SB-239063,7124,TNF
16176,TAK-715,7124,TNF
16177,tranilast,7124,TNF
16178,cilomilast,7124,TNF
16179,chloroquine,7124,TNF
16181,lenalidomide,7124,TNF
16182,caffeic-acid,7124,TNF
16183,CPI-1189,7124,TNF
16184,SB-203580,7124,TNF
16185,tanshinone-iia,7124,TNF
16186,pseudoephedrine,7124,TNF
16188,YM-976,7124,TNF
16191,BRD-K63954456,7124,TNF
16194,givinostat,7124,TNF
16198,pomalidomide,7124,TNF
16199,celastrol,7124,TNF
16200,butein,7124,TNF
16201,glycitein,7124,TNF
16206,hypoestoxide,7124,TNF
16207,pirfenidone,7132,TNFRSF1A
16208,lenalidomide,8600,TNFSF11
16209,staurosporine,23043,TNIK
16211,XMD-892,8711,TNK1
16212,bosutinib,10188,TNK2
16213,XAV-939,8658,TNKS
16214,endo-IWR-1,8658,TNKS
16216,endo-IWR-1,80351,TNKS2
16217,XAV-939,80351,TNKS2
16219,levosimendan,7134,TNNC1
16220,felodipine,7134,TNNC1
16221,bepridil,7134,TNNC1
16222,trifluoperazine,7134,TNNC1
16223,W-7,7134,TNNC1
16224,felodipine,7125,TNNC2
16225,W-7,7137,TNNI3
16226,betulinic-acid,7150,TOP1
16227,irinotecan,7150,TOP1
16228,BRD-K63784565,7150,TOP1
16229,SN-38,7150,TOP1
16230,camptothecin,7150,TOP1
16231,bisbenzimide,7150,TOP1
16232,aclarubicin,7150,TOP1
16233,topotecan,7150,TOP1
16235,genz-644282,7150,TOP1
16242,TAS-103,7150,TOP1
16245,BRD-K52640952,7150,TOP1
16246,topotecan,116447,TOP1MT
16247,irinotecan,116447,TOP1MT
16249,idarubicin,7153,TOP2A
16250,levofloxacin,7153,TOP2A
16252,etoposide,7153,TOP2A
16255,daunorubicin,7153,TOP2A
16258,doxorubicin,7153,TOP2A
16259,moxifloxacin,7153,TOP2A
16261,epirubicin,7153,TOP2A
16265,valrubicin,7153,TOP2A
16272,amsacrine,7153,TOP2A
16273,BRD-K85853281,7153,TOP2A
16275,amonafide,7153,TOP2A
16279,ellipticine,7153,TOP2A
16283,elesclomol,7153,TOP2A
16284,voreloxin,7153,TOP2A
16285,teniposide,7153,TOP2A
16291,aclarubicin,7153,TOP2A
16292,genistein,7153,TOP2A
16294,pirarubicin,7153,TOP2A
16295,ofloxacin,7153,TOP2A
16297,pefloxacin,7153,TOP2A
16301,merbarone,7153,TOP2A
16304,temozolomide,7153,TOP2A
16307,razoxane,7153,TOP2A
16308,mitoxantrone,7153,TOP2A
16313,etoposide,7155,TOP2B
16314,daunorubicin,7155,TOP2B
16317,ellipticine,7155,TOP2B
16325,razoxane,7155,TOP2B
16326,amonafide,7155,TOP2B
16328,mepacrine,7157,TP53
16330,prima-1-met,7157,TP53
16331,aspirin,7157,TP53
16332,pifithrin-alpha,7157,TP53
16337,pifithrin-mu,7157,TP53
16340,tetrahydrobiopterin,7166,TPH1
16341,telotristat,7166,TPH1
16343,propylthiouracil,7173,TPO
16345,methimazole,7173,TPO
16347,carbimazole,7173,TPO
16348,butabindide,7174,TPP2
16350,gabexate,7177,TPSAB1
16351,taltirelin,7201,TRHR
16352,protirelin,7201,TRHR
16353,icilin,8989,TRPA1
16354,salirasib,8989,TRPA1
16356,HC-030031,8989,TRPA1
16357,nicotine,8989,TRPA1
16358,apomorphine,8989,TRPA1
16359,glibenclamide,8989,TRPA1
16360,auranofin,8989,TRPA1
16361,disulfiram,8989,TRPA1
16362,SKF-96365,7220,TRPC1
16364,KB-R7943,7222,TRPC3
16365,SKF-96365,7222,TRPC3
16366,SKF-96365,7223,TRPC4
16367,genistein,7224,TRPC5
16368,rosiglitazone,7224,TRPC5
16369,KB-R7943,7224,TRPC5
16370,progesterone,7224,TRPC5
16373,SKF-96365,7224,TRPC5
16374,daidzein,7224,TRPC5
16375,flufenamic-acid,7224,TRPC5
16376,KB-R7943,7225,TRPC6
16377,ML-9,7225,TRPC6
16378,hyperforin,7225,TRPC6
16379,amiloride,57113,TRPC7
16380,clotrimazole,7226,TRPM2
16381,econazole,7226,TRPM2
16382,flufenamic-acid,7226,TRPM2
16383,rosiglitazone,80036,TRPM3
16384,mefenamic-acid,80036,TRPM3
16385,nifedipine,80036,TRPM3
16387,troglitazone,80036,TRPM3
16388,pioglitazone,80036,TRPM3
16389,sphingosine,80036,TRPM3
16390,clotrimazole,54795,TRPM4
16391,flufenamic-acid,29850,TRPM5
16392,icilin,79054,TRPM8
16393,anandamide,79054,TRPM8
16395,clotrimazole,79054,TRPM8
16396,linoleic-acid,79054,TRPM8
16398,5-methoxytryptamine,79054,TRPM8
16399,anandamide,7442,TRPV1
16400,AM-404,7442,TRPV1
16401,evodiamine,7442,TRPV1
16403,JNJ-17203212,7442,TRPV1
16404,AMG-517,7442,TRPV1
16405,icosapent,7442,TRPV1
16406,AMG-9810,7442,TRPV1
16408,capsaicin,7442,TRPV1
16410,arvanil,7442,TRPV1
16411,SB-366791,7442,TRPV1
16412,piperine,7442,TRPV1
16417,etodolac,7442,TRPV1
16420,olvanil,7442,TRPV1
16421,capsazepine,7442,TRPV1
16428,SB-705498,7442,TRPV1
16434,propofol,7442,TRPV1
16439,amiloride,51393,TRPV2
16440,tranilast,51393,TRPV2
16441,probenecid,51393,TRPV2
16443,SKF-96365,51393,TRPV2
16444,RN-1734,59341,TRPV4
16445,capsazepine,59341,TRPV4
16446,econazole,56302,TRPV5
16447,BRD-A89049230,7253,TSHR
16449,BRD-A61599461,7253,TSHR
16451,PK-11195,706,TSPO
16452,FGIN-1-43,706,TSPO
16453,diazepam,706,TSPO
16455,FGIN-1-27,706,TSPO
16458,lorazepam,706,TSPO
16459,pyrazolanthrone,7272,TTK
16461,tafamidis-meglumine,7276,TTR
16462,tolcapone,7276,TTR
16464,vinblastine,7846,TUBA1A
16465,epothilone,7846,TUBA1A
16466,mebendazole,7846,TUBA1A
16468,albendazole,7846,TUBA1A
16469,epothilone,10376,TUBA1B
16470,epothilone,84790,TUBA1C
16471,epothilone,7278,TUBA3C
16472,vincristine,7277,TUBA4A
16474,epothilone,7277,TUBA4A
16476,epothilone,51807,TUBA8
16477,vinblastine,203068,TUBB
16478,docetaxel,203068,TUBB
16479,paclitaxel,203068,TUBB
16481,oxibendazole,203068,TUBB
16482,vincristine,203068,TUBB
16483,epothilone,203068,TUBB
16487,epothilone-b,203068,TUBB
16489,mebendazole,203068,TUBB
16490,fenbendazole,203068,TUBB
16492,parbendazole,203068,TUBB
16495,vinorelbine,203068,TUBB
16500,flubendazole,203068,TUBB
16502,vindesine,203068,TUBB
16511,colchicine,203068,TUBB
16520,ixabepilone,203068,TUBB
16523,D-64131,203068,TUBB
16530,albendazole,203068,TUBB
16535,CYT-997,203068,TUBB
16536,vindesine,81027,TUBB1
16537,colchicine,81027,TUBB1
16538,docetaxel,81027,TUBB1
16539,paclitaxel,81027,TUBB1
16543,epothilone,81027,TUBB1
16544,epothilone,10381,TUBB3
16545,ixabepilone,10381,TUBB3
16546,epothilone,10382,TUBB4A
16547,epothilone,10383,TUBB4B
16548,albendazole,10383,TUBB4B
16549,oxibendazole,10383,TUBB4B
16550,mebendazole,10383,TUBB4B
16551,vinblastine,51174,TUBD1
16553,vinblastine,51175,TUBE1
16555,vinblastine,7283,TUBG1
16557,bosutinib,7294,TXK
16558,PX-12,7295,TXN
16559,RITA,7296,TXNRD1
16560,resveratrol,7296,TXNRD1
16561,auranofin,7296,TXNRD1
16563,PX-12,7296,TXNRD1
16564,auranofin,10587,TXNRD2
16565,RITA,10587,TXNRD2
16566,resveratrol,10587,TXNRD2
16568,TG-101348,7297,TYK2
16569,tofacitinib,7297,TYK2
16570,ruxolitinib,7297,TYK2
16571,tipiracil,1890,TYMP
16572,gemcitabine,7298,TYMS
16573,raltitrexed,7298,TYMS
16574,floxuridine,7298,TYMS
16575,5-FP,7298,TYMS
16576,capecitabine,7298,TYMS
16577,ftorafur,7298,TYMS
16578,doxifluridine,7298,TYMS
16580,carmofur,7298,TYMS
16581,tegafur,7298,TYMS
16582,trifluridine,7298,TYMS
16585,pemetrexed,7298,TYMS
16588,fluorouracil,7298,TYMS
16598,methotrexate,7298,TYMS
16604,azelaic-acid,7299,TYR
16605,rucinol,7299,TYR
16606,hinokitiol,7299,TYR
16607,monobenzone,7299,TYR
16608,exifone,7299,TYR
16609,ethisterone,7299,TYR
16610,arbutin,7299,TYR
16611,nobiletin,7299,TYR
16612,rosmarinic-acid,7299,TYR
16613,piceatannol,7299,TYR
16615,hexylresorcinol,7299,TYR
16616,BMS-777607,7301,TYRO3
16622,MLN-4924,9039,UBA3
16623,NSC-697923,7334,UBE2N
16624,DL-PDMP,7357,UGCG
16626,miglustat,7357,UGCG
16627,dolutegravir,54658,UGT1A1
16628,deferiprone,54578,UGT1A6
16629,niflumic-acid,54600,UGT1A9
16630,quercetin,133688,UGT3A1
16631,WZ-3105,8408,ULK1
16632,NSC-632839,7398,USP1
16637,IU1,9097,USP14
16638,NSC-632839,9099,USP2
16643,NSC-632839,7874,USP7
16648,SB-657510,2837,UTS2R
16649,ICI-199441,2837,UTS2R
16650,carvedilol,7412,VCAM1
16651,xanthohumol,7415,VCP
16653,erastin,7417,VDAC2
16655,paricalcitol,7421,VDR
16656,calcitriol,7421,VDR
16657,alfacalcidol,7421,VDR
16658,seocalcitol,7421,VDR
16659,doxercalciferol,7421,VDR
16661,calcipotriol,7421,VDR
16663,calcifediol,7421,VDR
16666,maxacalcitol,7421,VDR
16667,tacalcitol,7421,VDR
16669,secalciferol,7421,VDR
16677,ercalcitriol,7421,VDR
16681,midostaurin,7422,VEGFA
16682,carvedilol,7422,VEGFA
16683,alitretinoin,79001,VKORC1
16684,warfarin,79001,VKORC1
16685,dicoumarol,79001,VKORC1
16686,acenocoumarol,79001,VKORC1
16687,menadione,79001,VKORC1
16691,phenindione,79001,VKORC1
16692,phenprocoumon,79001,VKORC1
16693,menadione,154807,VKORC1L1
16694,wiskostatin,7454,WAS
16695,wiskostatin,8976,WASL
16697,MK-1775,7465,WEE1
16699,topiroxostat,7498,XDH
16700,quercetin,7498,XDH
